ase_id,chr,strand,out_donor,out_acceptor,in_junction
5@-@55969760^55968396-@55969550^55968396-,5,-,55969760^,55968396-,55969550^55968396-
5@-@55969760^55963506-@55969550^55968396-55968276^55964312-55964146^55963506-,5,-,55969760^,55963506-,55969550^55968396-55968276^55964312-55964146^55963506-
5@-@55969760^55963506-@55969550^55964312-55964146^55963506-,5,-,55969760^,55963506-,55969550^55964312-55964146^55963506-
5@-@55969760^55963506-@55969550^55968387-55968276^55964312-55964146^55963506-,5,-,55969760^,55963506-,55969550^55968387-55968276^55964312-55964146^55963506-
5@-@55956025^55952351-@55954810^55952351-,5,-,55956025^,55952351-,55954810^55952351-
5@-@55948898^55947589-@55948102^55947589-,5,-,55948898^,55947589-,55948102^55947589-
5@+@135821946^135824403-@135822151^135824403-,5,+,135821946^,135824403-,135822151^135824403-
5@-@150222989^150222713-@150222960^150222713-,5,-,150222989^,150222713-,150222960^150222713-
5@+@157287074^157300715-@157287108^157294783-157294860^157296673-157296774^157300715-,5,+,157287074^,157300715-,157287108^157294783-157294860^157296673-157296774^157300715-
5@+@157287074^157300715-@157287108^157296673-157296774^157300715-,5,+,157287074^,157300715-,157287108^157296673-157296774^157300715-
5@+@157287074^157300715-@157287108^157288612-157288659^157294783-157294860^157296673-157296774^157300715-,5,+,157287074^,157300715-,157287108^157288612-157288659^157294783-157294860^157296673-157296774^157300715-
5@+@179023904^179024970-@179023917^179024970-,5,+,179023904^,179024970-,179023917^179024970-
5@-@179124973^179122773-@179124763^179122773-,5,-,179124973^,179122773-,179124763^179122773-
5@-@177532156^177531521-@177531953^177531521-,5,-,177532156^,177531521-,177531953^177531521-
5@+@66044298^66046353-@66044310^66046353-,5,+,66044298^,66046353-,66044310^66046353-
5@+@66076408^66078423-@66076949^66078423-,5,+,66076408^,66078423-,66076949^66078423-
5@+@62306536^62347130-@62306583^62347130-,5,+,62306536^,62347130-,62306583^62347130-
5@+@62352653^62353275-@62352710^62353275-,5,+,62352653^,62353275-,62352710^62353275-
5@+@62363320^62373687-@62363899^62365243-62365353^62366414-62366481^62372438-62372551^62373687-,5,+,62363320^,62373687-,62363899^62365243-62365353^62366414-62366481^62372438-62372551^62373687-
5@+@34839196^34840665-@34839259^34840665-,5,+,34839196^,34840665-,34839259^34840665-
5@-@95547061^95541906-@95543184^95541906-,5,-,95547061^,95541906-,95543184^95541906-
5@-@95516911^95516586-@95516672^95516586-,5,-,95516911^,95516586-,95516672^95516586-
5@-@95516916^95516586-@95516672^95516586-,5,-,95516916^,95516586-,95516672^95516586-
5@-@95516916^95516586-@95516911^95516586-,5,-,95516916^,95516586-,95516911^95516586-
5@-@95513571^95509687-@95512477^95509687-,5,-,95513571^,95509687-,95512477^95509687-
5@-@95509469^95507011-@95509437^95507011-,5,-,95509469^,95507011-,95509437^95507011-
5@-@95478299^95469910-@95478290^95469910-,5,-,95478299^,95469910-,95478290^95469910-
5@-@33994078^33989502-@33993948^33989502-,5,-,33994078^,33989502-,33993948^33989502-
5@-@151137275^151133187-@151137231^151136335-151136256^151134483-151134427^151133187-,5,-,151137275^,151133187-,151137231^151136335-151136256^151134483-151134427^151133187-
5@-@1175971^1175688-@1175961^1175688-,5,-,1175971^,1175688-,1175961^1175688-
5@-@1293313^1282624-@1292964^1287086-1286165^1282624-,5,-,1293313^,1282624-,1292964^1287086-1286165^1282624-
5@-@1331803^1325816-@1331799^1330383-1330280^1325816-,5,-,1331803^,1325816-,1331799^1330383-1330280^1325816-
5@-@1331803^1325816-@1331799^1330431-1330280^1325816-,5,-,1331803^,1325816-,1331799^1330431-1330280^1325816-
5@+@43024097^43024199-@43024109^43024199-,5,+,43024097^,43024199-,43024109^43024199-
5@+@67797492^67797629-@67797507^67797629-,5,+,67797492^,67797629-,67797507^67797629-
5@+@93598680^93599728-@93598849^93599728-,5,+,93598680^,93599728-,93598849^93599728-
5@-@82859862^82852098-@82859744^82852098-,5,-,82859862^,82852098-,82859744^82852098-
5@+@149420544^149421481-@149421068^149421481-,5,+,149420544^,149421481-,149421068^149421481-
5@+@149423309^149424090-@149423639^149424090-,5,+,149423309^,149424090-,149423639^149424090-
5@+@149424244^149425097-@149424397^149425097-,5,+,149424244^,149425097-,149424397^149425097-
5@+@149424244^149428883-@149424397^149428883-,5,+,149424244^,149428883-,149424397^149428883-
5@-@5421891^5420840-@5421403^5420840-,5,-,5421891^,5420840-,5421403^5420840-
5@+@57650759^57665251-@57650869^57665251-,5,+,57650759^,57665251-,57650869^57665251-
5@+@57650759^57665251-@57650869^57665251-,5,+,57650759^,57665251-,57650869^57665251-
5@+@57665387^57678989-@57665512^57678989-,5,+,57665387^,57678989-,57665512^57678989-
5@+@61748695^61750337-@61748719^61750337-,5,+,61748695^,61750337-,61748719^61750337-
5@+@61748695^61751670-@61748719^61750337-61750544^61751670-,5,+,61748695^,61751670-,61748719^61750337-61750544^61751670-
5@+@61750544^61755832-@61751770^61755832-,5,+,61750544^,61755832-,61751770^61755832-
5@+@61748695^61755832-@61748719^61750337-61751770^61755832-,5,+,61748695^,61755832-,61748719^61750337-61751770^61755832-
5@+@61748695^61755832-@61748719^61750337-61750544^61755832-,5,+,61748695^,61755832-,61748719^61750337-61750544^61755832-
5@+@61748695^61755832-@61748719^61750337-61750544^61751670-61751770^61755832-,5,+,61748695^,61755832-,61748719^61750337-61750544^61751670-61751770^61755832-
5@+@9549146^9549302-@9549149^9549302-,5,+,9549146^,9549302-,9549149^9549302-
5@+@88904160^88905209-@88904203^88905209-,5,+,88904160^,88905209-,88904203^88905209-
5@+@88889480^88905209-@88889694^88905209-,5,+,88889480^,88905209-,88889694^88905209-
5@+@3779219^3787351-@3779224^3787351-,5,+,3779219^,3787351-,3779224^3787351-
5@+@3779219^3787728-@3779224^3787728-,5,+,3779219^,3787728-,3779224^3787728-
5@+@3779219^3787728-@3779224^3787351-3787415^3787728-,5,+,3779219^,3787728-,3779224^3787351-3787415^3787728-
5@-@93543689^93535243-@93543617^93535243-,5,-,93543689^,93535243-,93543617^93535243-
5@-@93543982^93438741-@93543689^93535243-93535185^93438741-,5,-,93543982^,93438741-,93543689^93535243-93535185^93438741-
5@-@93543982^93438741-@93543617^93535243-93535185^93438741-,5,-,93543982^,93438741-,93543617^93535243-93535185^93438741-
5@-@93543982^93411509-@93543689^93535243-93535185^93438741-93438703^93411509-,5,-,93543982^,93411509-,93543689^93535243-93535185^93438741-93438703^93411509-
5@-@93543982^93411509-@93543617^93535243-93535185^93438741-93438703^93432460-93432365^93411509-,5,-,93543982^,93411509-,93543617^93535243-93535185^93438741-93438703^93432460-93432365^93411509-
5@+@27218048^27281013-@27218333^27281013-,5,+,27218048^,27281013-,27218333^27281013-
5@+@27475695^27494235-@27475781^27494235-,5,+,27475695^,27494235-,27475781^27494235-
5@+@27475695^27495949-@27475781^27494235-27494335^27495949-,5,+,27475695^,27495949-,27475781^27494235-27494335^27495949-
5@-@128082970^128062500-@128082735^128077093-128076947^128062500-,5,-,128082970^,128062500-,128082735^128077093-128076947^128062500-
5@-@128062374^128061244-@128062370^128061244-,5,-,128062374^,128061244-,128062370^128061244-
5@-@128082970^128061244-@128082735^128061244-,5,-,128082970^,128061244-,128082735^128061244-
5@-@128082970^127966928-@128082735^128077093-128076947^128061244-128061144^127966928-,5,-,128082970^,127966928-,128082735^128077093-128076947^128061244-128061144^127966928-
5@+@88269617^88270526-@88269687^88270526-,5,+,88269617^,88270526-,88269687^88270526-
5@+@88269075^88270526-@88269119^88270526-,5,+,88269075^,88270526-,88269119^88270526-
5@+@88269075^88270526-@88269119^88270526-,5,+,88269075^,88270526-,88269119^88270526-
5@+@88269075^88270526-@88269119^88269468-88269687^88270526-,5,+,88269075^,88270526-,88269119^88269468-88269687^88270526-
5@+@88269075^88270526-@88269119^88270526-,5,+,88269075^,88270526-,88269119^88270526-
5@+@88270585^88282042-@88270741^88282042-,5,+,88270585^,88282042-,88270741^88282042-
5@-@36705721^36702964-@36705680^36702964-,5,-,36705721^,36702964-,36705680^36702964-
5@+@112161295^112162151-@112161775^112162151-,5,+,112161295^,112162151-,112161775^112162151-
5@-@134176855^134174022-@134176686^134174022-,5,-,134176855^,134174022-,134176686^134174022-
5@-@134206093^134202021-@134205922^134202021-,5,-,134206093^,134202021-,134205922^134202021-
5@+@784912^785413-@785054^785413-,5,+,784912^,785413-,785054^785413-
5@+@181263766^181264052-@181263789^181264052-,5,+,181263766^,181264052-,181263789^181264052-
5@-@135399805^135389126-@135399749^135389126-,5,-,135399805^,135389126-,135399749^135389126-
5@+@14487730^14492567-@14488260^14492567-,5,+,14487730^,14492567-,14488260^14492567-
5@+@14487730^14492567-@14488260^14489030-14489069^14489687-14489817^14492567-,5,+,14487730^,14492567-,14488260^14489030-14489069^14489687-14489817^14492567-
5@-@10239067^10236615-@10239042^10236615-,5,-,10239067^,10236615-,10239042^10236615-
5@-@10236522^10235261-@10236478^10235261-,5,-,10236522^,10235261-,10236478^10235261-
5@-@1632845^1630566-@1632644^1630566-,5,-,1632845^,1630566-,1632644^1630566-
5@-@1630409^1629630-@1630353^1629630-,5,-,1630409^,1629630-,1630353^1629630-
5@-@1632845^1629630-@1632644^1629630-,5,-,1632845^,1629630-,1632644^1629630-
5@-@1632845^1629630-@1632644^1630566-1630409^1629630-,5,-,1632845^,1629630-,1632644^1630566-1630409^1629630-
5@-@1632845^1626926-@1632644^1626926-,5,-,1632845^,1626926-,1632644^1626926-
5@-@1632845^1626926-@1632644^1629630-1628755^1626926-,5,-,1632845^,1626926-,1632644^1629630-1628755^1626926-
5@-@1632845^1626926-@1632644^1630566-1630409^1629630-1628755^1626926-,5,-,1632845^,1626926-,1632644^1630566-1630409^1629630-1628755^1626926-
5@-@1632845^1602735-@1632644^1602735-,5,-,1632845^,1602735-,1632644^1602735-
5@-@1632845^1602735-@1632644^1626926-1626786^1602735-,5,-,1632845^,1602735-,1632644^1626926-1626786^1602735-
5@-@1632845^1602735-@1632644^1629630-1628755^1626926-1626786^1602735-,5,-,1632845^,1602735-,1632644^1629630-1628755^1626926-1626786^1602735-
5@-@1632845^1602735-@1632644^1630566-1630409^1629630-1628755^1626926-1626786^1602735-,5,-,1632845^,1602735-,1632644^1630566-1630409^1629630-1628755^1626926-1626786^1602735-
5@+@21459743^21461783-@21459849^21461783-,5,+,21459743^,21461783-,21459849^21461783-
5@+@21471601^21473357-@21471646^21473357-,5,+,21471601^,21473357-,21471646^21473357-
5@+@177882752^177883667-@177882873^177883667-,5,+,177882752^,177883667-,177882873^177883667-
5@+@134116033^134138059-@134116086^134138059-,5,+,134116033^,134138059-,134116086^134138059-
5@+@134138164^134138951-@134138237^134138951-,5,+,134138164^,134138951-,134138237^134138951-
5@+@134143100^134143592-@134143477^134143592-,5,+,134143100^,134143592-,134143477^134143592-
5@-@177750959^177748699-@177750909^177748699-,5,-,177750959^,177748699-,177750909^177748699-
5@-@177734869^177734404-@177734863^177734404-,5,-,177734869^,177734404-,177734863^177734404-
5@-@177750959^177748699-@177750909^177748699-,5,-,177750959^,177748699-,177750909^177748699-
5@-@177734869^177734404-@177734863^177734404-,5,-,177734869^,177734404-,177734863^177734404-
5@-@177714069^177713916-@177714054^177713916-,5,-,177714069^,177713916-,177714054^177713916-
5@-@177714069^177713916-@177714049^177713916-,5,-,177714069^,177713916-,177714049^177713916-
5@-@177714054^177713916-@177714049^177713916-,5,-,177714054^,177713916-,177714049^177713916-
5@-@149505483^149496860-@149505447^149496860-,5,-,149505483^,149496860-,149505447^149496860-
5@-@10683529^10681169-@10683309^10681169-,5,-,10683529^,10681169-,10683309^10681169-
5@-@11364696^11346627-@11364612^11346627-,5,-,11364696^,11346627-,11364612^11346627-
5@+@153794735^153802356-@153794745^153795478-153795590^153802356-,5,+,153794735^,153802356-,153794745^153795478-153795590^153802356-
5@-@179623636^179623164-@179623595^179623164-,5,-,179623636^,179623164-,179623595^179623164-
5@-@179623636^179623164-@179623595^179623164-,5,-,179623636^,179623164-,179623595^179623164-
5@-@179623636^179623164-@179623595^179623164-,5,-,179623636^,179623164-,179623595^179623164-
5@-@179621371^179621035-@179621242^179621035-,5,-,179621371^,179621035-,179621242^179621035-
5@-@179621242^179619407-@179620892^179619407-,5,-,179621242^,179619407-,179620892^179619407-
5@-@179617060^179616958-@179617051^179616958-,5,-,179617060^,179616958-,179617051^179616958-
5@-@179616899^179616218-@179616869^179616218-,5,-,179616899^,179616218-,179616869^179616218-
5@-@179617021^179616218-@179616869^179616218-,5,-,179617021^,179616218-,179616869^179616218-
5@+@148427722^148433424-@148427947^148433424-,5,+,148427722^,148433424-,148427947^148433424-
5@+@170331483^170332848-@170331558^170332144-170332280^170332848-,5,+,170331483^,170332848-,170331558^170332144-170332280^170332848-
5@-@95682819^95682616-@95682794^95682616-,5,-,95682819^,95682616-,95682794^95682616-
5@-@95658772^95656077-@95658617^95657104-95656958^95656077-,5,-,95658772^,95656077-,95658617^95657104-95656958^95656077-
5@+@95713590^95717535-@95713711^95717535-,5,+,95713590^,95717535-,95713711^95717535-
5@-@88751866^88749117-@88751857^88749117-,5,-,88751866^,88749117-,88751857^88749117-
6@-@9819404^9775889-@9819162^9809790-9809577^9775889-,6,-,9819404^,9775889-,9819162^9809790-9809577^9775889-
6@-@19538363^19535029-@19538313^19535029-,6,-,19538363^,19535029-,19538313^19535029-
6@-@19538328^19535029-@19538313^19535029-,6,-,19538328^,19535029-,19538313^19535029-
6@-@19538363^19535029-@19538328^19535029-,6,-,19538363^,19535029-,19538328^19535029-
6@-@19534908^19325798-@19534887^19325798-,6,-,19534908^,19325798-,19534887^19325798-
6@+@18217880^18221909-@18217885^18221909-,6,+,18217880^,18221909-,18217885^18221909-
6@+@11417552^11461285-@11417579^11461285-,6,+,11417552^,11461285-,11417579^11461285-
6@+@12119934^12135791-@12125870^12129759-12129892^12130767-12130942^12135791-,6,+,12119934^,12135791-,12125870^12129759-12129892^12130767-12130942^12135791-
6@+@12119934^12135791-@12125870^12129759-12129896^12130774-12130942^12135791-,6,+,12119934^,12135791-,12125870^12129759-12129896^12130774-12130942^12135791-
6@-@7295392^7289931-@7295385^7289931-,6,-,7295392^,7289931-,7295385^7289931-
6@-@7389283^7387196-@7389202^7387196-,6,-,7389283^,7387196-,7389202^7387196-
6@-@7378622^7374131-@7378617^7374131-,6,-,7378622^,7374131-,7378617^7374131-
6@-@7368754^7365884-@7368688^7365884-,6,-,7368754^,7365884-,7368688^7365884-
6@-@39927329^39925845-@39927184^39925845-,6,-,39927329^,39925845-,39927184^39925845-
6@-@39909055^39907117-@39909040^39907117-,6,-,39909055^,39907117-,39909040^39907117-
6@-@43453023^43452084-@43453005^43452084-,6,-,43453023^,43452084-,43453005^43452084-
6@-@49713501^49712604-@49713475^49712604-,6,-,49713501^,49712604-,49713475^49712604-
6@+@52578393^52579375-@52578594^52579375-,6,+,52578393^,52579375-,52578594^52579375-
6@+@73811096^73812205-@73811147^73812205-,6,+,73811096^,73812205-,73811147^73812205-
6@-@84175214^84174954-@84175210^84174954-,6,-,84175214^,84174954-,84175210^84174954-
6@+@49803073^49811476-@49803105^49811476-,6,+,49803073^,49811476-,49803105^49811476-
6@+@49803057^49811476-@49803105^49811476-,6,+,49803057^,49811476-,49803105^49811476-
6@+@49803057^49811476-@49803073^49811476-,6,+,49803057^,49811476-,49803073^49811476-
6@+@49803073^49817391-@49803105^49811476-49811593^49817391-,6,+,49803073^,49817391-,49803105^49811476-49811593^49817391-
6@+@49803073^49817391-@49803105^49817391-,6,+,49803073^,49817391-,49803105^49817391-
6@+@49803057^49817437-@49803073^49817437-,6,+,49803057^,49817437-,49803073^49817437-
6@+@49817496^49819123-@49817524^49819123-,6,+,49817496^,49819123-,49817524^49819123-
6@+@49817491^49819123-@49817496^49819123-,6,+,49817491^,49819123-,49817496^49819123-
6@+@49817491^49819123-@49817524^49819123-,6,+,49817491^,49819123-,49817524^49819123-
6@+@49817491^49819123-@49817524^49819123-,6,+,49817491^,49819123-,49817524^49819123-
6@-@82227192^82225647-@82227164^82225647-,6,-,82227192^,82225647-,82227164^82225647-
6@+@112283167^112306329-@112283192^112283298-112283527^112306329-,6,+,112283167^,112306329-,112283192^112283298-112283527^112306329-
6@+@112283167^112306329-@112283192^112306329-,6,+,112283167^,112306329-,112283192^112306329-
6@-@79537165^79519085-@79537116^79525269-79525164^79519085-,6,-,79537165^,79519085-,79537116^79525269-79525164^79519085-
6@+@111273422^111278000-@111273429^111278000-,6,+,111273422^,111278000-,111273429^111278000-
6@-@118961929^118960184-@118961761^118960184-,6,-,118961929^,118960184-,118961761^118960184-
6@+@125257158^125262834-@125257180^125262834-,6,+,125257158^,125262834-,125257180^125262834-
